id_transacao,id_cliente,valor_transacao,data_hora,canal,categoria,pais_origem,pais_destino,fraude
TX000341,CL1685,135.3,2025-04-23 03:23:01,app,transferência,BR,BR,0
TX000342,CL6050,128.29,2025-06-08 12:34:57,web,débito,BR,AR,0
TX000343,CL6974,38.04,2025-05-13 15:46:43,app,saque,BR,NG,0
TX000344,CL1653,113.78,2025-06-12 22:19:41,web,crédito,RU,BR,0
TX000345,CL6862,101.67,2025-05-15 07:06:55,presencial,débito,US,AR,0
TX000346,CL4441,191.34,2025-04-18 07:29:17,app,débito,BR,RU,0
TX000347,CL5088,201.62,2025-06-05 08:06:43,app,PIX,RU,BR,0
TX000348,CL2684,9.27,2025-05-10 22:15:56,presencial,boleto,BR,US,0
TX000349,CL6794,93.88,2025-06-05 07:42:36,web,boleto,AR,RU,0
TX000350,CL7658,196.62,2025-05-17 12:47:34,app,saque,BR,RU,0
TX000351,CL3532,139.89,2025-05-30 06:30:01,web,boleto,BR,NG,0
TX000352,CL4878,388.27,2025-05-25 05:03:04,web,crédito,BR,AR,0
TX000353,CL3662,214.99,2025-05-12 19:39:26,app,crédito,BR,US,1
TX000354,CL3900,35.57,2025-05-12 16:05:38,presencial,crédito,BR,RU,0
TX000355,CL7755,14.64,2025-05-29 11:28:10,app,transferência,BR,CN,0
TX000356,CL1406,205.68,2025-06-07 22:27:04,app,saque,BR,CN,0
TX000357,CL3938,5.37,2025-05-16 06:17:32,web,crédito,BR,US,0
TX000358,CL6442,176.27,2025-04-26 02:42:11,app,PIX,NG,AR,0
TX000359,CL7745,563.45,2025-05-30 04:11:05,app,PIX,BR,AR,0
TX000360,CL5065,,2025-05-31 19:23:00,,débito,BR,NG,0
TX000361,CL5371,98.26,2025-05-08 22:09:04,presencial,débito,BR,US,0
TX000362,CL3608,206.17,2025-05-23 13:37:48,presencial,saque,BR,CN,0
TX000363,CL2771,122.59,2025-06-04 06:33:53,presencial,débito,BR,US,0
TX000364,CL7267,157.76,2025-05-09 17:43:10,presencial,débito,BR,BR,0
TX000365,CL1634,567.63,2025-05-02 17:14:03,app,PIX,BR,AR,0
TX000366,CL8711,97.59,2025-05-03 13:26:47,app,débito,BR,RU,0
TX000367,CL4644,649.82,2025-05-01 09:45:33,presencial,PIX,BR,BR,0
TX000368,CL4269,471.52,2025-04-29 18:36:09,app,crédito,CN,CN,0
TX000369,CL8541,43.58,2025-06-09 10:24:18,web,crédito,BR,AR,0
TX000370,CL6728,14.38,2025-05-16 11:55:58,web,saque,BR,CN,0
TX000371,CL6000,21.25,2025-06-06 20:05:18,app,transferência,BR,CN,0
TX000372,CL4728,3.68,2025-05-29 10:42:28,presencial,débito,BR,CN,0
TX000373,CL4652,19.84,2025-05-12 02:46:00,web,crédito,BR,NG,0
TX000374,CL1387,229.77,2025-05-05 04:25:37,app,crédito,BR,CN,0
TX000375,CL4164,14.77,2025-06-10 10:14:00,presencial,saque,BR,CN,0
TX000376,CL7528,76.83,2025-06-13 00:55:04,app,boleto,BR,BR,0
TX000377,CL6378,372.71,2025-05-01 18:37:17,app,boleto,BR,BR,0
TX000378,CL5564,4.71,2025-06-05 19:24:13,web,saque,BR,BR,0
TX000379,CL2137,336.91,2025-05-23 20:12:32,presencial,PIX,BR,AR,0
TX000380,CL5573,66.22,2025-05-09 15:20:23,web,transferência,BR,NG,0
TX000381,CL6753,25.15,2025-05-25 17:57:31,web,saque,BR,AR,0
TX000382,CL9346,238.63,2025-06-11 11:51:25,web,boleto,BR,NG,0
TX000383,CL7548,198.28,2025-05-19 06:21:11,app,transferência,BR,NG,0
TX000384,CL9785,419.88,2025-06-16 03:34:21,presencial,crédito,BR,US,0
TX000385,CL6425,265.66,2025-04-18 11:55:11,presencial,saque,BR,RU,0
TX000386,CL1452,325.4,2025-05-26 02:18:43,app,PIX,BR,US,0
TX000387,CL2889,66.27,2025-05-12 22:33:02,app,transferência,BR,US,0
TX000388,CL5279,39.07,2025-05-13 14:07:49,presencial,boleto,BR,NG,1
TX000389,CL3925,277.75,2025-05-11 00:49:07,presencial,crédito,US,NG,0
TX000390,CL5349,328.84,2025-04-18 22:43:09,presencial,saque,BR,AR,0
TX000391,CL1626,931.4,2025-05-20 17:12:13,presencial,débito,BR,NG,0
TX000392,CL2776,106.42,2025-06-15 13:23:15,web,crédito,BR,CN,0
TX000393,CL8119,93.05,2025-06-04 08:26:47,web,boleto,BR,CN,0
TX000394,CL6663,299.59,2025-05-21 04:39:29,web,saque,BR,NG,0
TX000395,CL6139,83.35,2025-06-05 03:05:47,app,boleto,BR,CN,0
TX000396,CL8149,534.03,2025-05-01 21:13:30,web,débito,BR,NG,0
TX000397,CL9379,390.97,2025-05-10 10:51:24,web,crédito,BR,US,0
TX000398,CL2894,112.07,2025-04-18 15:03:03,web,transferência,BR,NG,0
TX000399,CL7311,277.96,2025-05-25 22:59:03,web,transferência,NG,US,0
TX000400,CL4114,280.93,2025-05-03 16:52:57,app,crédito,AR,BR,1
TX000401,CL5173,21.77,2025-06-11 13:01:21,app,transferência,BR,CN,0
TX000402,CL1727,465.69,2025-05-03 00:28:32,app,saque,BR,BR,0
TX000403,CL8144,,2025-05-12 04:14:21,app,crédito,BR,CN,0
TX000404,CL1027,350.27,2025-05-05 01:45:20,app,crédito,BR,RU,0
TX000405,CL9518,77.15,2025-05-05 14:39:38,presencial,boleto,BR,RU,0
TX000406,CL9821,451.76,2025-05-10 11:21:47,app,PIX,BR,RU,0
TX000407,CL4228,98.6,2025-06-13 11:05:53,app,boleto,BR,BR,0
TX000408,CL6967,2.18,2025-05-31 03:53:42,web,transferência,NG,RU,0
TX000409,CL8066,471.58,2025-05-13 15:11:00,web,PIX,US,NG,1
TX000410,CL2146,19.15,2025-05-30 12:50:46,app,crédito,BR,RU,0
TX000411,CL6409,76.93,2025-04-21 09:54:03,web,transferência,AR,BR,0
TX000412,CL6143,599.39,2025-06-03 11:00:54,web,débito,BR,CN,0
TX000413,CL3041,601.59,2025-05-01 07:19:35,app,transferência,BR,AR,0
TX000414,CL5920,170.4,2025-05-17 14:25:04,app,PIX,BR,CN,0
TX000415,CL9308,199.85,2025-05-16 01:22:19,presencial,PIX,BR,AR,0
TX000416,CL6067,119.0,2025-05-05 18:41:57,presencial,crédito,BR,NG,0
TX000417,CL7691,69.4,2025-05-31 21:30:01,web,saque,US,CN,0
TX000418,CL6344,79.7,2025-06-14 22:56:30,app,débito,BR,BR,0
TX000419,CL7592,223.26,2025-06-16 03:48:41,app,crédito,BR,NG,0
TX000420,CL5844,279.17,2025-05-09 00:15:34,web,débito,BR,CN,0
TX000421,CL3085,313.64,2025-06-10 19:15:34,app,débito,BR,NG,0
TX000422,CL4143,311.77,2025-05-14 13:55:35,app,crédito,AR,AR,0
TX000423,CL7888,19.13,2025-06-04 10:06:49,web,transferência,BR,NG,0
TX000424,CL7211,136.41,2025-05-02 19:22:03,app,boleto,BR,BR,0
TX000425,CL3851,11.86,2025-05-12 21:23:28,web,débito,BR,CN,0
TX000426,CL5930,159.49,2025-06-09 00:34:39,presencial,PIX,BR,AR,0
TX000427,CL7653,116.51,2025-05-06 05:18:58,app,crédito,BR,NG,0
TX000428,CL9977,437.32,2025-05-12 20:26:00,presencial,saque,BR,US,0
TX000429,CL1006,86.44,2025-05-16 09:52:00,app,transferência,CN,AR,0
TX000430,CL5978,24.9,2025-04-21 01:53:12,presencial,débito,RU,AR,0
TX000431,CL5700,30.86,2025-06-11 03:43:40,app,saque,RU,BR,0
TX000432,CL4443,286.69,2025-06-10 11:07:26,app,transferência,BR,BR,0
TX000433,CL8043,192.58,2025-05-18 04:23:50,web,crédito,CN,NG,0
TX000434,CL6279,21.32,2025-05-07 20:20:06,app,saque,BR,US,0
TX000435,CL8618,17.57,2025-05-08 01:22:37,presencial,PIX,AR,AR,0
TX000436,CL8238,241.44,2025-05-08 06:23:06,app,débito,CN,NG,0
TX000437,CL8244,,2025-06-08 17:13:03,app,débito,CN,RU,0
TX000438,CL4501,345.04,2025-05-20 01:02:31,web,saque,US,US,0
TX000439,CL9375,245.0,2025-06-07 04:11:27,app,transferência,BR,NG,0
TX000440,CL8752,16.97,2025-06-12 01:35:40,app,crédito,BR,AR,0
TX000441,CL3780,17.73,2025-06-02 09:28:27,web,boleto,BR,NG,0
TX000442,CL2389,863.09,2025-05-07 23:03:12,web,débito,BR,BR,0
TX000443,CL5649,93.77,2025-05-26 09:27:00,presencial,PIX,BR,BR,0
TX000444,CL9445,92.61,2025-05-12 03:57:45,presencial,débito,BR,CN,0
TX000445,CL6491,335.12,2025-05-31 14:02:23,app,débito,BR,US,0
TX000446,CL2530,588.43,2025-06-11 03:33:33,web,boleto,BR,RU,0
TX000447,CL4848,853.75,2025-05-31 17:01:33,app,boleto,CN,AR,0
TX000448,CL6085,279.98,2025-05-20 00:36:43,web,crédito,BR,US,0
TX000449,CL4680,94.4,2025-04-24 23:31:56,app,débito,BR,BR,0
TX000450,CL4262,17.44,2025-05-07 14:31:51,presencial,débito,BR,RU,0
TX000451,CL3414,300.25,2025-04-28 00:52:22,web,transferência,US,AR,0
TX000452,CL1400,163.47,2025-05-11 05:59:17,presencial,transferência,BR,CN,0
TX000453,CL1757,110.41,2025-06-09 16:20:11,presencial,saque,BR,BR,0
TX000454,CL5011,473.65,2025-06-13 14:52:38,presencial,saque,CN,BR,0
TX000455,CL8784,23.58,2025-05-30 03:45:12,presencial,PIX,BR,RU,0
TX000456,CL2193,135.7,2025-05-20 11:04:10,app,PIX,BR,US,0
TX000457,CL8461,2.28,2025-05-08 17:14:22,app,transferência,BR,NG,0
TX000458,CL7790,126.47,2025-06-02 15:10:15,app,saque,BR,US,0
TX000459,CL4185,11.59,2025-04-25 18:36:22,app,PIX,BR,BR,1
TX000460,CL7291,25.3,2025-05-02 08:54:54,web,débito,BR,US,0
TX000461,CL9099,25.01,2025-04-23 04:20:09,web,saque,BR,NG,0
TX000462,CL7547,209.51,2025-06-13 08:40:44,web,boleto,BR,CN,0
TX000463,CL4997,274.12,2025-05-07 03:24:07,presencial,saque,BR,AR,0
TX000464,CL3417,175.11,2025-05-12 14:25:44,presencial,débito,BR,BR,0
TX000465,CL1090,654.94,2025-06-01 09:31:57,app,transferência,NG,US,0
TX000466,CL2746,93.96,2025-05-28 00:15:22,app,crédito,BR,BR,0
TX000467,CL7965,67.29,2025-06-11 00:50:14,app,crédito,AR,AR,0
TX000468,CL4585,405.9,2025-06-16 11:50:51,app,transferência,BR,US,0
TX000469,CL3881,50.62,2025-06-10 15:32:29,web,débito,BR,CN,1
TX000470,CL9486,660.57,2025-05-04 06:25:19,web,PIX,BR,AR,0
TX000471,CL8611,2.45,2025-05-03 13:00:33,web,saque,BR,NG,0
TX000472,CL1822,700.51,2025-05-17 21:51:39,presencial,saque,BR,NG,0
TX000473,CL5082,8.82,2025-04-22 19:05:08,presencial,PIX,BR,BR,0
TX000474,CL2988,443.54,2025-04-28 06:52:08,app,crédito,BR,NG,0
TX000475,CL8478,150.03,2025-05-29 20:42:05,web,transferência,BR,US,0
TX000476,CL3184,991.37,2025-04-20 14:38:10,app,transferência,AR,NG,0
TX000477,CL8612,15.33,2025-05-23 16:59:40,app,boleto,RU,CN,0
TX000478,CL9702,161.42,2025-04-18 22:05:13,app,crédito,BR,RU,0
TX000479,CL6198,696.72,2025-05-08 16:32:27,app,transferência,BR,US,0
TX000480,CL8251,148.09,2025-04-17 21:39:47,app,boleto,BR,RU,0
TX000481,CL9270,198.53,2025-06-03 14:48:24,app,PIX,BR,BR,0
TX000482,CL7991,237.98,2025-04-30 16:07:54,web,crédito,BR,BR,0
TX000483,CL9976,121.23,2025-05-08 11:30:40,web,crédito,US,NG,0
TX000484,CL8305,197.53,2025-05-26 11:32:11,app,transferência,RU,NG,0
TX000485,CL3607,175.57,2025-05-29 14:12:10,app,transferência,BR,BR,0
TX000486,CL8777,462.85,2025-06-09 01:22:07,presencial,débito,BR,US,0
TX000487,CL8373,9.3,2025-05-26 22:21:57,app,PIX,BR,AR,0
TX000488,CL5246,65.97,2025-06-07 14:12:01,presencial,PIX,BR,BR,0
TX000489,CL5050,600.8,2025-05-13 07:36:47,web,saque,BR,CN,0
TX000490,CL5543,441.94,2025-06-02 23:11:51,app,boleto,BR,US,0
TX000491,CL9540,121.64,2025-06-13 07:14:45,app,boleto,BR,AR,0
TX000492,CL8939,193.59,2025-04-28 10:19:06,app,débito,CN,AR,0
TX000493,CL4919,64.97,2025-05-16 13:18:58,app,saque,BR,US,0
TX000494,CL5499,41.68,2025-06-14 03:30:39,app,PIX,BR,BR,0
TX000495,CL8206,124.61,2025-05-17 04:42:24,web,boleto,NG,AR,0
TX000496,CL2269,87.19,2025-04-22 07:15:08,app,PIX,BR,CN,0
TX000497,CL5681,175.25,2025-05-20 22:07:01,web,PIX,BR,RU,0
TX000498,CL4841,16.18,2025-04-21 06:29:25,web,saque,US,US,0
TX000499,CL5451,732.99,2025-04-29 07:58:53,app,boleto,RU,NG,1
TX000500,CL6502,856.77,2025-04-30 12:24:18,app,transferência,BR,RU,0
TX000501,CL6238,239.57,2025-05-01 14:01:18,app,transferência,BR,BR,0
TX000502,CL9849,153.62,2025-06-04 04:49:48,app,saque,BR,US,0
TX000503,CL2320,74.08,2025-05-29 18:49:10,web,boleto,BR,CN,0
TX000504,CL3267,336.18,2025-06-10 17:53:11,app,débito,BR,RU,0
TX000505,CL3471,230.87,2025-06-02 14:37:10,web,crédito,BR,RU,0
TX000506,CL4788,1774.5,2025-05-22 05:16:33,app,saque,CN,AR,0
TX000507,CL7275,483.66,2025-06-01 18:21:22,app,PIX,BR,BR,0
TX000508,CL3503,345.8,2025-05-23 17:46:51,web,saque,AR,BR,0
TX000509,CL4505,598.35,2025-06-08 20:58:18,web,crédito,BR,US,0
TX000510,CL2052,258.72,2025-05-28 14:53:22,app,saque,BR,US,0
TX000511,CL7797,190.08,2025-06-16 10:42:00,app,boleto,NG,CN,0
TX000512,CL7678,108.34,2025-05-01 15:50:44,web,PIX,BR,NG,0
TX000513,CL6421,539.8,2025-05-28 23:51:51,app,crédito,BR,US,0
TX000514,CL9890,402.08,2025-06-08 21:05:12,app,transferência,BR,RU,0
TX000515,CL8633,9.25,2025-04-30 06:10:38,web,débito,BR,US,0
TX000516,CL7812,5.34,2025-05-01 10:03:58,app,saque,BR,US,1
TX000517,CL2020,94.47,2025-05-25 07:16:08,web,saque,BR,CN,0
TX000518,CL4388,332.73,2025-06-01 08:52:24,web,crédito,BR,AR,0
TX000519,CL7883,872.86,2025-05-26 21:22:46,web,débito,BR,NG,0
TX000520,CL7381,,2025-06-12 08:56:40,web,saque,BR,CN,0
TX000521,CL1320,180.34,2025-04-30 12:41:41,web,transferência,BR,US,0
TX000522,CL7232,95.89,2025-04-30 10:12:29,web,crédito,BR,AR,0
TX000523,CL8814,700.74,2025-04-30 10:38:17,presencial,boleto,BR,US,0
TX000524,CL1096,369.18,2025-05-13 23:59:42,app,PIX,BR,CN,0
TX000525,CL6763,364.44,2025-05-05 23:41:24,app,transferência,CN,BR,0
TX000526,CL5892,126.48,2025-06-14 18:04:43,web,débito,BR,US,0
TX000527,CL7389,107.17,2025-05-17 03:36:12,web,débito,BR,AR,0
TX000528,CL7865,63.88,2025-06-05 23:08:30,app,transferência,BR,NG,0
TX000529,CL9818,11.61,2025-05-25 17:27:01,presencial,boleto,BR,BR,0
TX000530,CL9947,400.09,2025-04-22 09:40:17,app,saque,BR,US,0
TX000531,CL4613,335.22,2025-05-02 09:01:01,web,boleto,BR,US,0
TX000532,CL8999,1634.49,2025-05-09 21:42:47,web,saque,BR,AR,0
TX000533,CL4595,1138.97,2025-04-30 19:30:44,presencial,saque,BR,BR,0
TX000534,CL5471,162.13,2025-05-09 18:39:01,app,débito,US,BR,0
TX000535,CL8140,293.06,2025-06-15 06:48:11,web,saque,BR,BR,0
TX000536,CL8956,579.23,2025-05-21 01:45:45,app,transferência,BR,US,0
TX000537,CL1475,378.95,2025-06-14 18:34:43,app,saque,BR,BR,1
TX000538,CL7371,56.83,2025-06-04 02:41:11,app,transferência,NG,US,0
TX000539,CL6507,119.77,2025-06-04 16:17:10,web,PIX,BR,US,0
TX000540,CL7624,27.66,2025-05-24 14:52:25,app,débito,BR,RU,0
TX000541,CL3704,616.04,2025-06-03 02:34:59,app,boleto,BR,BR,0
TX000542,CL8657,186.37,2025-06-07 01:25:01,web,crédito,BR,CN,0
TX000543,CL3091,51.92,2025-06-14 05:59:47,web,boleto,BR,NG,0
TX000544,CL9751,222.77,2025-06-10 08:35:08,web,boleto,BR,NG,0
TX000545,CL1441,192.53,2025-05-02 02:15:44,presencial,crédito,BR,CN,0
TX000546,CL7455,88.68,2025-05-08 17:19:12,app,débito,BR,BR,0
TX000547,CL1444,24.11,2025-05-31 20:24:53,presencial,saque,US,US,0
TX000548,CL2375,222.69,2025-05-12 19:36:05,presencial,PIX,RU,AR,0
TX000549,CL8022,146.92,2025-05-16 08:26:19,app,boleto,BR,CN,0
TX000550,CL3223,295.96,2025-06-02 16:15:14,app,saque,BR,NG,0
TX000551,CL8564,146.86,2025-06-03 07:15:36,app,boleto,BR,NG,0
TX000552,CL3977,382.35,2025-05-11 18:47:56,app,débito,BR,US,0
TX000553,CL1823,160.55,2025-05-04 23:28:33,web,débito,BR,NG,0
TX000554,CL5262,164.62,2025-04-30 10:35:55,web,transferência,BR,NG,0
TX000555,CL7211,418.55,2025-04-27 09:27:24,web,débito,CN,US,0
TX000556,CL6363,103.33,2025-05-16 07:34:55,web,débito,BR,BR,0
TX000557,CL4467,28.78,2025-05-05 22:14:43,app,boleto,BR,RU,0
TX000558,CL8449,5.84,2025-05-11 03:52:05,presencial,PIX,BR,NG,0
TX000559,CL6355,281.41,2025-05-07 04:24:36,app,boleto,BR,RU,0
TX000560,CL6529,193.68,2025-05-12 00:21:23,,saque,AR,RU,0
TX000561,CL7211,243.53,2025-05-06 18:16:38,app,débito,BR,BR,0
TX000562,CL5558,47.9,2025-04-27 07:15:51,presencial,transferência,NG,AR,0
TX000563,CL7906,29.32,2025-06-02 12:44:32,app,PIX,BR,BR,0
TX000564,CL5133,2.93,2025-05-23 07:40:26,app,transferência,BR,US,0
TX000565,CL2341,86.34,2025-05-18 13:08:26,app,crédito,RU,US,0
TX000566,CL8705,178.28,2025-06-15 14:19:31,web,transferência,BR,US,0
TX000567,CL1317,99.6,2025-04-23 20:07:52,presencial,transferência,BR,NG,0
TX000568,CL9837,115.06,2025-04-24 06:15:47,app,saque,BR,CN,0
TX000569,CL1853,469.01,2025-05-24 08:33:19,presencial,débito,BR,NG,0
TX000570,CL6733,85.62,2025-04-25 21:12:13,web,saque,BR,BR,0
TX000571,CL4673,144.31,2025-05-15 05:59:19,web,débito,BR,AR,0
TX000572,CL2124,306.17,2025-06-15 20:47:31,presencial,saque,BR,AR,0
TX000573,CL1659,101.02,2025-06-10 16:53:19,app,débito,BR,AR,0
TX000574,CL1508,194.62,2025-05-18 18:08:27,app,débito,CN,RU,0
TX000575,CL5051,396.63,2025-04-25 03:14:13,presencial,débito,BR,AR,0
TX000576,CL4266,597.24,2025-06-06 20:22:37,presencial,transferência,BR,RU,0
TX000577,CL1333,31.82,2025-05-07 00:27:45,presencial,crédito,BR,CN,0
TX000578,CL3496,522.33,2025-05-21 16:02:43,presencial,débito,BR,AR,0
TX000579,CL4908,135.5,2025-06-09 00:25:34,app,crédito,BR,RU,0
TX000580,CL3068,59.75,2025-05-05 11:27:00,presencial,crédito,BR,NG,0
TX000581,CL8758,122.92,2025-05-15 00:40:16,app,boleto,BR,AR,0
TX000582,CL2874,782.73,2025-06-15 09:54:49,presencial,boleto,BR,US,0
TX000583,CL4571,,2025-05-02 00:17:53,app,PIX,BR,BR,0
TX000584,CL8619,79.72,2025-05-03 23:34:05,web,saque,BR,NG,0
TX000585,CL5198,200.7,2025-05-06 22:01:47,web,boleto,BR,CN,0
TX000586,CL7043,54.93,2025-06-07 22:08:01,app,débito,BR,NG,0
TX000587,CL3749,15.78,2025-05-12 16:23:57,app,crédito,BR,US,0
TX000588,CL2876,27.6,2025-05-06 20:25:20,presencial,saque,BR,AR,0
TX000589,CL3683,27.4,2025-06-01 04:25:28,presencial,PIX,BR,AR,0
TX000590,CL6096,32.95,2025-05-17 06:59:41,app,boleto,BR,CN,0
TX000591,CL2771,29.89,2025-05-24 08:19:52,web,transferência,RU,BR,0
TX000592,CL1420,204.82,2025-06-14 09:30:59,web,saque,BR,AR,0
TX000593,CL6111,40.15,2025-05-24 03:44:23,app,PIX,BR,RU,0
TX000594,CL7149,84.83,2025-05-15 13:46:27,app,débito,BR,CN,0
TX000595,CL7498,454.19,2025-05-27 20:56:59,presencial,saque,BR,AR,0
TX000596,CL4249,128.48,2025-04-26 04:55:31,web,crédito,BR,RU,0
TX000597,CL2245,220.26,2025-06-07 07:07:43,web,débito,CN,NG,0
TX000598,CL4978,37.83,2025-05-27 22:42:49,web,débito,BR,CN,0
TX000599,CL2669,42.71,2025-06-07 11:53:46,app,saque,BR,CN,0
TX000600,CL5941,8.35,2025-04-28 07:42:16,app,transferência,BR,CN,0
TX000601,CL2983,37.01,2025-05-04 16:28:01,app,transferência,US,AR,0
TX000602,CL1672,65.31,2025-04-28 07:30:37,app,saque,BR,CN,0
TX000603,CL6688,38.96,2025-05-31 04:03:08,web,saque,BR,NG,1
TX000604,CL9728,18.58,2025-06-06 18:52:49,presencial,saque,NG,BR,0
TX000605,CL8018,25.71,2025-05-01 10:57:42,app,crédito,BR,BR,0
TX000606,CL7071,123.53,2025-06-04 16:52:16,app,boleto,BR,US,0
TX000607,CL2129,46.22,2025-05-25 07:22:08,web,débito,AR,NG,0
TX000608,CL9289,90.6,2025-04-30 20:02:07,presencial,saque,BR,NG,1
TX000609,CL6590,140.0,2025-04-21 17:38:37,web,boleto,BR,CN,0
TX000610,CL1207,234.49,2025-05-27 03:29:15,presencial,crédito,US,US,0
TX000611,CL7882,8.02,2025-06-09 03:07:09,web,débito,RU,RU,0
TX000612,CL9031,321.3,2025-04-22 13:45:32,web,boleto,BR,RU,0
TX000613,CL2729,197.72,2025-04-29 12:13:58,app,débito,BR,NG,0
TX000614,CL8102,17.06,2025-06-08 23:39:05,app,transferência,BR,NG,0
TX000615,CL6934,413.63,2025-06-06 01:05:33,app,saque,BR,NG,0
TX000616,CL8532,507.34,2025-05-07 02:30:44,web,transferência,BR,AR,0
TX000617,CL3506,12.6,2025-06-13 14:16:42,presencial,PIX,AR,NG,0
TX000618,CL8135,64.84,2025-06-10 22:58:59,presencial,crédito,BR,RU,0
TX000619,CL3885,328.19,2025-05-06 02:09:45,app,saque,BR,AR,0
TX000620,CL9548,275.87,2025-05-05 12:36:27,app,boleto,BR,RU,0
TX000621,CL5425,40.8,2025-06-07 00:02:35,app,débito,NG,NG,0
TX000622,CL9817,46.98,2025-06-06 02:55:15,app,PIX,BR,RU,0
TX000623,CL8921,92.56,2025-05-23 19:41:19,web,crédito,NG,BR,0
TX000624,CL8616,132.53,2025-06-11 15:32:42,presencial,crédito,CN,AR,0
TX000625,CL8136,192.6,2025-05-12 19:12:17,presencial,crédito,CN,AR,0
TX000626,CL5397,92.06,2025-06-11 01:00:40,web,boleto,CN,CN,0
TX000627,CL6280,124.18,2025-04-24 07:56:57,presencial,saque,AR,NG,0
TX000628,CL5022,275.25,2025-05-13 18:34:01,web,transferência,US,US,0
TX000629,CL2419,7.47,2025-05-14 13:54:15,app,PIX,BR,US,0
TX000630,CL5569,58.19,2025-06-07 03:14:05,web,boleto,BR,US,0
TX000631,CL8385,249.9,2025-04-25 05:04:45,web,débito,BR,US,0
TX000632,CL4995,451.15,2025-05-24 11:01:05,web,boleto,BR,BR,0
TX000633,CL8613,143.36,2025-06-01 16:15:24,app,débito,BR,US,0
TX000634,CL7209,151.91,2025-06-15 10:44:18,app,débito,BR,RU,0
TX000635,CL6511,22.67,2025-06-03 05:22:26,,crédito,CN,CN,0
TX000636,CL1470,118.63,2025-04-19 02:03:55,presencial,boleto,BR,US,0
TX000637,CL9098,152.12,2025-06-04 08:32:41,app,transferência,BR,CN,0
TX000638,CL6325,55.54,2025-06-15 14:53:15,web,débito,BR,AR,0
TX000639,CL3979,62.73,2025-06-06 12:17:05,web,crédito,BR,RU,0
TX000640,CL8988,94.73,2025-06-15 01:05:21,app,transferência,BR,NG,0
TX000641,CL4475,4.06,2025-06-06 20:16:44,web,boleto,AR,US,0
TX000642,CL6813,77.74,2025-05-25 14:49:30,presencial,transferência,BR,CN,0
TX000643,CL5232,47.51,2025-06-07 20:49:43,app,boleto,BR,RU,0
TX000644,CL6576,79.35,2025-06-15 21:43:15,presencial,débito,BR,CN,0
TX000645,CL5581,25.51,2025-05-23 21:59:51,app,PIX,BR,NG,0
TX000646,CL5526,442.42,2025-05-12 12:40:15,app,PIX,US,AR,0
TX000647,CL1166,180.08,2025-05-06 10:56:01,presencial,saque,BR,US,0
TX000648,CL9464,227.33,2025-04-22 02:28:13,presencial,saque,RU,CN,0
TX000649,CL4130,311.34,2025-06-08 17:22:26,presencial,débito,BR,US,0
TX000650,CL2402,138.01,2025-05-02 23:40:44,web,transferência,BR,RU,0
TX000651,CL4954,18.19,2025-04-30 06:00:32,presencial,boleto,CN,BR,0
TX000652,CL7658,154.05,2025-05-20 12:19:04,presencial,PIX,NG,CN,0
TX000653,CL9004,176.78,2025-05-12 14:29:58,presencial,boleto,BR,AR,0
TX000654,CL4937,273.64,2025-05-28 13:53:56,web,débito,BR,RU,0
TX000655,CL8800,113.01,2025-05-19 14:47:38,app,transferência,BR,NG,0
TX000656,CL9041,27.3,2025-05-20 03:35:46,presencial,boleto,BR,CN,0
TX000657,CL8342,66.75,2025-04-24 14:52:34,app,transferência,BR,BR,0
TX000658,CL1282,90.22,2025-05-07 15:37:58,web,PIX,BR,NG,0
TX000659,CL2524,207.64,2025-04-17 16:05:38,app,boleto,BR,AR,0
TX000660,CL5820,169.16,2025-06-07 07:11:46,web,crédito,BR,US,0
TX000661,CL4630,88.04,2025-06-03 03:34:40,app,PIX,BR,US,0
TX000662,CL7625,861.24,2025-05-03 11:27:26,app,transferência,CN,CN,0
TX000663,CL4986,186.17,2025-05-07 06:31:18,presencial,débito,BR,NG,0
TX000664,CL6016,54.16,2025-06-06 15:35:54,app,crédito,BR,BR,0
TX000665,CL7046,21.47,2025-05-21 22:53:13,web,saque,BR,BR,0
TX000666,CL8753,33.18,2025-04-21 23:02:15,app,boleto,BR,AR,0
TX000667,CL9698,56.46,2025-04-28 22:55:10,app,saque,BR,RU,1
TX000668,CL6632,35.03,2025-05-03 22:51:36,app,PIX,BR,NG,0
TX000669,CL7971,41.3,2025-06-01 05:43:07,web,boleto,BR,NG,0
TX000670,CL6419,67.12,2025-06-12 00:18:15,app,boleto,BR,US,0
TX000671,CL6764,38.08,2025-05-10 18:20:57,presencial,crédito,BR,AR,0
TX000672,CL8434,454.15,2025-04-20 22:46:32,app,crédito,BR,AR,0
TX000673,CL5438,16.73,2025-05-16 15:34:58,app,crédito,BR,RU,1
TX000674,CL6023,148.68,2025-05-26 19:19:43,app,crédito,BR,AR,0
TX000675,CL5118,105.66,2025-05-06 05:30:31,app,débito,BR,NG,0
TX000676,CL4777,807.73,2025-05-29 09:50:50,web,transferência,BR,US,0
TX000677,CL2976,23.77,2025-06-16 00:49:06,presencial,crédito,BR,AR,0
TX000678,CL4155,101.45,2025-05-22 02:49:09,web,PIX,BR,US,0
TX000679,CL6169,697.81,2025-05-04 18:37:52,app,boleto,BR,RU,0
TX000680,CL2958,401.25,2025-06-08 00:10:44,app,saque,BR,AR,0
TX000681,CL9779,339.73,2025-05-19 19:16:29,app,crédito,BR,NG,0
